doc_id,intent_node,title,source_type,source_urls,path
guide-phone-portability,使用与选购指南 KB,手机尺寸重量与便携选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-portability_手机尺寸重量与便携选购.md
guide-phone-screen,使用与选购指南 KB,手机屏幕与护眼选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-screen_手机屏幕与护眼选购.md
guide-phone-series,使用与选购指南 KB,手机系列定位选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-series_手机系列定位选购.md
guide-phone-student,使用与选购指南 KB,学生手机选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-student_学生手机选购.md
guide-tablet-drawing,使用与选购指南 KB,绘画与手写平板选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-drawing_绘画与手写平板选购.md
guide-tablet-keyboard,使用与选购指南 KB,平板键盘与手写笔搭配,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-keyboard_平板键盘与手写笔搭配.md
guide-tablet-office,使用与选购指南 KB,办公场景平板选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-office_办公场景平板选购.md
guide-tablet-pc-mode,使用与选购指南 KB,平板电脑双模式选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-pc-mode_平板电脑双模式选购.md
guide-tablet-portable,使用与选购指南 KB,便携平板选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-portable_便携平板选购.md
guide-tablet-screen,使用与选购指南 KB,平板屏幕与柔光版选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-screen_平板屏幕与柔光版选购.md
guide-tablet-study,使用与选购指南 KB,学习场景平板选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/场景选购指南/guide-tablet-study_学习场景平板选购.md
guide-wearable-match,使用与选购指南 KB,手机与穿戴设备搭配选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623,03_使用与选购指南_KB/场景选购指南/guide-wearable-match_手机与穿戴设备搭配选购.md
guide-android-migration,使用与选购指南 KB,安卓设备迁移到HarmonyOS指南,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn16079092/,03_使用与选购指南_KB/官方资料/guide-android-migration_安卓设备迁移到HarmonyOS指南.md
guide-battery-care,使用与选购指南 KB,手机平板续航与电池保养,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn00409982/,03_使用与选购指南_KB/官方资料/guide-battery-care_手机平板续航与电池保养.md
guide-laptop-new,使用与选购指南 KB,华为笔记本新机入手指南,official_support_or_policy_page,https://consumer.huawei.com/cn/support/laptop-user-guide/,03_使用与选购指南_KB/官方资料/guide-laptop-new_华为笔记本新机入手指南.md
guide-laptop-query,使用与选购指南 KB,笔记本参数与设备权益查询,official_support_or_policy_page,https://consumer.huawei.com/cn/support/laptop-user-guide/query/,03_使用与选购指南_KB/官方资料/guide-laptop-query_笔记本参数与设备权益查询.md
guide-phone-clone,使用与选购指南 KB,手机克隆换机指南,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn16078619/,03_使用与选购指南_KB/官方资料/guide-phone-clone_手机克隆换机指南.md
guide-product-support,使用与选购指南 KB,华为产品支持入口,official_support_or_policy_page,https://consumer.huawei.com/cn/support/product/,03_使用与选购指南_KB/官方资料/guide-product-support_华为产品支持入口.md
guide-stylus,使用与选购指南 KB,平板手写笔使用指南,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15983946/,03_使用与选购指南_KB/官方资料/guide-stylus_平板手写笔使用指南.md
framework-bundle,使用与选购指南 KB,跨设备套装选购追问流程,decision_framework_derived_from_official_catalog,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/选购框架/framework-bundle_跨设备套装选购追问流程.md
framework-laptop,使用与选购指南 KB,笔记本选购字段与追问框架,decision_framework_derived_from_official_catalog,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/选购框架/framework-laptop_笔记本选购字段与追问框架.md
framework-phone,使用与选购指南 KB,手机选购字段与追问框架,decision_framework_derived_from_official_catalog,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/选购框架/framework-phone_手机选购字段与追问框架.md
framework-tablet,使用与选购指南 KB,平板选购字段与追问框架,decision_framework_derived_from_official_catalog,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502 | https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211,03_使用与选购指南_KB/选购框架/framework-tablet_平板选购字段与追问框架.md
service-area,配送与安装 KB,华为官方服务范围,official_support_or_policy_page,https://consumer.huawei.com/cn/support/service-area/,04_配送与安装_KB/service-area_华为官方服务范围.md
service-delivery,配送与安装 KB,华为商城发货与配送,official_support_or_policy_page,https://www.vmall.com/help/faq-16732.html,04_配送与安装_KB/service-delivery_华为商城发货与配送.md
service-sign,配送与安装 KB,华为商城查询与签收,official_support_or_policy_page,https://www.vmall.com/help/faq-16734.html,04_配送与安装_KB/service-sign_华为商城查询与签收.md
service-transport,配送与安装 KB,华为商城运输与查询,official_support_or_policy_page,https://www.vmall.com/help/faq-4367.html,04_配送与安装_KB/service-transport_华为商城运输与查询.md
delivery-checklist,配送与安装 KB,配送查询所需信息清单,checklist_derived_from_official_policy_pages,https://consumer.huawei.com/cn/support/service-area/ | https://www.vmall.com/help/faq-16732.html | https://www.vmall.com/help/faq-16734.html | https://www.vmall.com/help/faq-4367.html,04_配送与安装_KB/办理清单/delivery-checklist_配送查询所需信息清单.md
sign-checklist,配送与安装 KB,商品签收验货清单,checklist_derived_from_official_policy_pages,https://consumer.huawei.com/cn/support/service-area/ | https://www.vmall.com/help/faq-16732.html | https://www.vmall.com/help/faq-16734.html | https://www.vmall.com/help/faq-4367.html,04_配送与安装_KB/办理清单/sign-checklist_商品签收验货清单.md
service-refund,退换货与保修 KB,退款方式和周期,official_support_or_policy_page,https://www.vmall.com/help/faq-16704.html,05_退换货与保修_KB/service-refund_退款方式和周期.md
service-return,退换货与保修 KB,华为商城退换货政策,official_support_or_policy_page,https://www.vmall.com/help/faq-834.html,05_退换货与保修_KB/service-return_华为商城退换货政策.md
service-warranty-pc,退换货与保修 KB,笔记本电脑保修政策,official_support_or_policy_page,https://consumer.huawei.com/cn/support/warranty-policy/pc/,05_退换货与保修_KB/service-warranty-pc_笔记本电脑保修政策.md
service-warranty-phone,退换货与保修 KB,华为手机保修政策要点,official_policy_summary,https://consumer.huawei.com/cn/support/warranty-policy/smartphone/,05_退换货与保修_KB/service-warranty-phone_华为手机保修政策要点.md
service-warranty-tablet,退换货与保修 KB,平板保修政策,official_support_or_policy_page,https://consumer.huawei.com/cn/support/warranty-policy/tablet/,05_退换货与保修_KB/service-warranty-tablet_平板保修政策.md
return-checklist,退换货与保修 KB,退换货申请办理清单,checklist_derived_from_official_policy_pages,https://consumer.huawei.com/cn/support/warranty-policy/pc/ | https://consumer.huawei.com/cn/support/warranty-policy/smartphone/ | https://consumer.huawei.com/cn/support/warranty-policy/tablet/ | https://www.vmall.com/help/faq-16704.html | https://www.vmall.com/help/faq-834.html,05_退换货与保修_KB/办理清单/return-checklist_退换货申请办理清单.md
warranty-checklist,退换货与保修 KB,保修与送修凭证清单,checklist_derived_from_official_policy_pages,https://consumer.huawei.com/cn/support/warranty-policy/pc/ | https://consumer.huawei.com/cn/support/warranty-policy/smartphone/ | https://consumer.huawei.com/cn/support/warranty-policy/tablet/ | https://www.vmall.com/help/faq-16704.html | https://www.vmall.com/help/faq-834.html,05_退换货与保修_KB/办理清单/warranty-checklist_保修与送修凭证清单.md
service-battery-repair,发票与售后 KB,平板笔记本电池维修指引,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15907329/,06_发票与售后_KB/service-battery-repair_平板笔记本电池维修指引.md
service-electronic-warranty,发票与售后 KB,电子三包凭证说明,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15937870/,06_发票与售后_KB/service-electronic-warranty_电子三包凭证说明.md
service-invoice,发票与售后 KB,华为商城发票说明,official_support_or_policy_page,https://www.vmall.com/help/faq-16702.html,06_发票与售后_KB/service-invoice_华为商城发票说明.md
service-laptop-benefits,发票与售后 KB,华为笔记本服务权益,official_support_or_policy_page,https://consumer.huawei.com/cn/support/laptops-service/,06_发票与售后_KB/service-laptop-benefits_华为笔记本服务权益.md
service-mail-repair,发票与售后 KB,手机寄修服务,official_support_or_policy_page,https://www.vmall.com/help/faq-16698.html,06_发票与售后_KB/service-mail-repair_手机寄修服务.md
invoice-checklist,发票与售后 KB,发票开具与换开核对清单,checklist_derived_from_official_policy_pages,https://consumer.huawei.com/cn/support/content/zh-cn15907329/ | https://consumer.huawei.com/cn/support/content/zh-cn15937870/ | https://consumer.huawei.com/cn/support/laptops-service/ | https://www.vmall.com/help/faq-16698.html | https://www.vmall.com/help/faq-16702.html,06_发票与售后_KB/办理清单/invoice-checklist_发票开具与换开核对清单.md
repair-checklist,发票与售后 KB,寄修与维修前准备清单,checklist_derived_from_official_policy_pages,https://consumer.huawei.com/cn/support/content/zh-cn15907329/ | https://consumer.huawei.com/cn/support/content/zh-cn15937870/ | https://consumer.huawei.com/cn/support/laptops-service/ | https://www.vmall.com/help/faq-16698.html | https://www.vmall.com/help/faq-16702.html,06_发票与售后_KB/办理清单/repair-checklist_寄修与维修前准备清单.md
